"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3893802";"";"None";"581.56";"2";"5.73";"BDBM215187";"CC[C@@H](CN(C1CC1)S(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"378468";"UO_0000065";"13.76";"0.29";"2.27";"8.42";"0";"CHEMBL3888179";"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3125703";"";"None";"492.44";"1";"6.08";"BDBM50448954";"CC[C@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(C)O";"IC50";"'='";"10.0";"nM";"8.00";"";"378480";"UO_0000065";"16.25";"0.33";"1.92";"10.28";"0";"CHEMBL3888179";"Homogenous Time-Resolved Fluorescence Assay (HTRF1 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 2.5 nM GST-hMDM2 (aa 1-188), 5 nM biotinylated-p53 (aa 1-83), 1.8 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 200 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3967015";"";"None";"668.68";"1";"4.51";"BDBM215214";"CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)NCCC(O)CO)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1";"IC50";"'='";"28.0";"nM";"7.55";"";"378595";"UO_0000065";"11.30";"0.23";"3.04";"5.94";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3955779";"";"None";"569.55";"2";"5.64";"BDBM215224";"CC[C@@H](CNS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"3.0";"nM";"8.52";"";"378606";"UO_0000065";"14.96";"0.31";"2.88";"8.21";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3941170";"";"None";"494.46";"0";"4.96";"BDBM215444";"CC[C@@H]([C@H](C)O)N1C(=O)[C@@](C)(C[C@H](O)CO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"371.0";"nM";"6.43";"";"378656";"UO_0000065";"13.01";"0.27";"1.47";"7.94";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4107995";"";"None";"518.44";"2";"5.87";"BDBM215290";"CCOC(=O)[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1";"IC50";"'='";"1.0";"nM";"9.00";"";"378659";"UO_0000065";"17.36";"0.35";"3.13";"10.73";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4112786";"";"None";"595.59";"2";"6.03";"BDBM215330";"CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C(C)C)C2CC2)C1=O";"IC50";"'='";"0.9";"nM";"9.05";"";"378697";"UO_0000065";"15.19";"0.32";"3.02";"8.72";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3125531";"";"None";"568.52";"2";"5.12";"BDBM50448932";"CC[C@@H](CS(=O)(=O)C1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"0.3";"nM";"9.52";"";"378711";"UO_0000065";"16.75";"0.35";"4.40";"9.43";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3897481";"";"None";"653.00";"2";"7.58";"BDBM215353";"C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2ccc(F)cc2Cl)C2CC2)C1=O";"IC50";"'='";"1.3";"nM";"8.89";"";"378725";"UO_0000065";"13.61";"0.29";"1.31";"9.69";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3318767";"";"None";"609.57";"1";"4.97";"BDBM50053052";"C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCOCC2)C2CC2)C1=O";"IC50";"'='";"0.1";"nM";"10.00";"";"378783";"UO_0000065";"16.41";"0.34";"5.03";"9.60";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3125520";"";"None";"579.55";"2";"5.35";"BDBM50448942";"C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCC2)C2CC2)C1=O";"IC50";"'='";"0.2";"nM";"9.70";"";"378786";"UO_0000065";"16.74";"0.35";"4.35";"10.21";"0";"CHEMBL3888180";"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886611";"37";"BindingDB Database";"";"2016";"None";"";""
